Tweet,Text Label
Agreed! I hate internet explorer!,Non-Bullying
fat bastard,Bullying
we're still doing nerd night without her?,Non-Bullying
Perhaps at least a warning that it resizes the fucking browser window.,Non-Bullying
What the Fuck? Did I die? #6wordepitaph,Non-Bullying
Especially in a world of 30" displays. The corners and sides are no longer infinitely large. They're WAAAAAAY the fuck over there.,Non-Bullying
e.g.: Mac: Windows sucks! Fitt's Law! My menu at the edge! NeXT: Whatevs  n00b. My menu is right here  where my mouse is. Suck it.,Non-Bullying
I nominate @Tony_D for #coffee because without it  he might never FINISH HIS FUCKING NOVEL.,Non-Bullying
Damn  I followed you two days too early.  Mom was wrong  procrastination can be a good thing!,Non-Bullying
Hell no  fuck BH  I have a new host,Non-Bullying
gay + high on crack + Razor sharp vagina? sounds like @andymn to me,Bullying
Oh  but you got to sleep those lovely lazy extra hours while I was sliding on ice trying to save my ass for bruises from V.,Non-Bullying
thanks for the positive words of encouragement. . . we are doing our best to kick ass. . .,Non-Bullying
you mean we chatted about how I wish I were a gay man??,Bullying
correction sir - I am a gay man in a woman's body as we already discussed. I just want to have "big gay" fun!,Non-Bullying
faa lalala gay apparel daa da da daaa yuletide carol la la lala laaaa....,Bullying
I hate Sunday nights becoz the next morning brings the budget meeting. Bleh...,Non-Bullying
Hello Rachul  this is the internet. Soz but I just a bit hate you right now.,Non-Bullying
vampires hate lights tp twilight vampires GLITTER in sunlight.lmao.and twilight werewolves dont need fullmoon to transform. wtf.,Non-Bullying
thnxs that's what I will d today. wrap up the end and plan new move. damn that feels better.,Non-Bullying
move over give me some of that hate monday,Non-Bullying
You lyin ass Cheese Sammich We all know your Gay so you wont have a hot GF unless its a Tranny named Manny,Non-Bullying
Hahahaha made you laugh again. DAMN im GEWD motha fucka,Non-Bullying
Ok is it gay day today? or are those some cute azn girl socks u sexed,Bullying
Sliders was a fuckin Kick ass show meng I miss it to,Non-Bullying
Ok you are gay for watching that show you damn flake lol.,Non-Bullying
Fuck yea it's the bomb,Bullying
HAHAHAHA maybe but I shall not say but HELL FUCK YEA IM GETTING SMASHED AS FUCK TONIGHT... DRUNKS ALL AROUND BABY!,Non-Bullying
WTF emo ass lookin bitch &gt;&lt; *sigh*,Bullying
suck my cock  bitch. i am allowed to be scared of whatever i want. *z snap*,Bullying
Damn you! I think you got me sick. :(,Non-Bullying
Good is fucking Gracious? Sounds naughty...,Non-Bullying
You'll get a million replies  so here is Japanese dirty words: Manko(pussy) Koshinukei(chicken) Teme(bastard/bitch),Non-Bullying
I actually WANT school tomorrow  as it's my work day  and I want cancellation on WED.  since it's exam day. Damn my luck.,Non-Bullying
Hahaha I asked my dad to change the channel  he asks why  I tell him  he goes "Oh come on! I hate this." xD,Non-Bullying
thats a awesome ass hat lol,Non-Bullying
no  it's all good  not hungry yet just want it to get done. I hate my stew not to be perfect lol,Non-Bullying
glad to hear you got comments and not just DM's. I love to hear people work it out  not bitch and hide ;),Non-Bullying
no fucking clue,Non-Bullying
http://twitpic.com/uzdf - that looks fucking sweet!!!,Non-Bullying
it's the season for it....damn u satan,Non-Bullying
what the fuck  so what you wanna like twitter battle or some shit?  I mean 'the fuck is you sayin'??,Non-Bullying
 Homie...those pants piss me off.  How is that even comfortable  or even fly?  lol.,Non-Bullying
You are sooo damn going! ;__; Don't ditch Derek on his special day!,Non-Bullying
that sucks. Why is your vision all messed up?,Non-Bullying
lol. So damn bitter this morning.,Non-Bullying
ME TOO! holy damn..i think her cell has been disconnected too...,Non-Bullying
hah! nice. gunther parties are the best kind of parties. :) next is rhianna. all those songs we hate to love. lol.,Non-Bullying
Awwww....DUDE. That sucks!! Hope you find a paperclip and a rubberband!!,Non-Bullying
All I can say is........MEGAN FOX CAN KNOCK ME UP!!! GAD DAMN!!!,Non-Bullying
hahaha internet is damn slow today,Non-Bullying
fuck .. dman scary .. it can happen to anyone of us .. poor guy .. :(,Non-Bullying
hey...jus saw ur itinerary ....pretty busy schedule... will definitely cum out dere...werever in mumbai u cum...2 meet  ...,Non-Bullying
I never realized the singing was so damn fun on this. I got a flawless on Hungry like the Wolf on medium on my first try.,Non-Bullying
Robert :) Sorry I hate when I miss type names,Non-Bullying
Maybe that is the prize  eh? I mean in a circus that capability could command big bucks...side show freak makes good? ;),Non-Bullying
I hate that I get scared and parnoid when my house is quiet,Non-Bullying
Fuck.,Bullying
Go girl! Use that power! ;) (That's pretty fucking cool.),Non-Bullying
@levigroker The ambiance at Sushi Jianken is what husband doesn't like. He thinks it's poser-metro. But the food is great!,Non-Bullying
I actually appreciate the Goldman's unending seething hate for OJ. It warms the heart on those cold cold nights.,Non-Bullying
my ex  swore he wasnt wit a girl that kept calling  and had pics in tha cell of her.friend shyt my ass..never introduced me to ...,Non-Bullying
unless you don't give a rat's ass if she catches you.  or if you even HOPE she catches you.  or if you're in the bathroom...,Non-Bullying
with my fat ass fingers its is simply amazing I get anything typed well....,Non-Bullying
You gonna change your mind now and come to CES..if so give me a tweet kick ur ass in someww pinball.,Non-Bullying
LOL!  Awesome!  Totally beats my "Knocked Ann-Margaret on her ass at Tiffany's and didn't recognize her" status.,Non-Bullying
that is one bad-ass Treasury! nice to see some new artists in the mix. I heart Charles Chuggypeg!,Non-Bullying
damn i started reading the 1st chapter of aria.i think i may be hooked,Non-Bullying
YOU ARE FUCKING BR00T4L,Bullying
it IS! It's the version that Dr. Whats-his-name died to on ER. Damn song makes me cry every time I hear it.,Non-Bullying
Same here.  I feel like a slut for breaking out the Monster drink. This is on top of two venti vanilla lattes I've already had.,Non-Bullying
ha! Probably Lee. That bitch fights dirty! You can totally tell. Look at those shorts!,Non-Bullying
Thank you for covering the garden! I would hate to lose all those wonderful greens to a freeze.,Non-Bullying
damn nature  you scary!,Non-Bullying
ewww  hate it hate it hate it!,Bullying
did it really? i fucked that bitch up!,Non-Bullying
Wow  you're hard core.  I was just gonna  you know  exercise more and try to eat less.  Damn.  :),Non-Bullying
No lie  when I worked in publishing we had an obnoxious customer: Richard Head  Ph.d. You got it  that's Dr. Dick Head.,Non-Bullying
Then my dad would either bitch  or just leave the torrents running 24/7. Besides  I'm too cheap to buy a DD-WRT / tomato router. :(,Non-Bullying
Ah  I hate that. We get the mormons every now and then. Last time it was a really hot day  and my dad offered the guy some water. &gt;.&lt;,Non-Bullying
yeah in TX they'll shoot your ass - then ask Qs,Non-Bullying
 have you googled yourself lately?  bad ass aint no joke.,Non-Bullying
that really sucks. I feel sorry for all retail workers over Christmas. I didn't have to do it last year and it was wonderful.,Non-Bullying
fuck! is this guy the new jesus? i just don't get it.,Non-Bullying
@shallomj i would resent these comments but i fucking agree with you,Non-Bullying
damn i was worried if you knew it was me,Non-Bullying
Shit. I have been pretending to be the wrong damn thing. Effin' Vonnegut always ruining my day... :),Non-Bullying
You're on. I hate year end "popular" "Best Of" "In Review" stuff.,Non-Bullying
yeah. and watch the fucked up guy on the front page of Blog. it sounds like he is about to have an "emo" speach.,Non-Bullying
50's new video game is supposed to be setup like Gears2. Hopefully it sucks less than his late ones.,Non-Bullying
I was wondering the same thing. Watch quiet a lot 'Comedy Central' but did not come across this guy! Damn me!,Non-Bullying
He's back from w.e the fuck he was lol,Non-Bullying
Damn  thats a serious studio session,Non-Bullying
Damn  some in-n-out would hit the spot.,Non-Bullying
I hate you. To compensate  I continue to write Ravanayan.,Non-Bullying
I'd just hate to be known in my career as the "diarrhea guy".  Happy Holidays to you too!!,Non-Bullying
ok bitch update this status asap!!! Ya digg!! See u on facebook love! :),Non-Bullying
I hate it SO SO SO MUCH.,Bullying
wait. nevermind. DAMN YOU SLOW BRAINWAVES,Non-Bullying
i wish dick cheney was gay cause then he would ve shot more ppl in the face,Non-Bullying
then fuck them. go to a mac with an iphone hooked up and jailbreak it. thatll teach em,Non-Bullying
would you be implying that im gay  or youre blind?,Non-Bullying
Geek. Only because nerd is to harsh.,Non-Bullying
hate. you.,Bullying
nope  I kept fucking up anyways,Non-Bullying
Ha I am a whore but you know you love it. Now let's go watch The Rocker!!,Non-Bullying
damn that is purely awesome!,Non-Bullying
Sweeps Week: Meryl Streep plays gay arsonist on COPS!,Non-Bullying
I get the Twitter 'fail whale' on days when my broadband strength is low.  More to do with connection I think than capactiy.,Non-Bullying
I just woke up from a nap too. Felt damn good.,Non-Bullying
Son. Of. A. Bitch. :-p,Bullying
Managing Group Politics With A Bitch  http://tinyurl.com/axmzxe,Non-Bullying
damn. you're taking off tomorrow? you must be sad to leave. sounds like a pretty busy week and a half tho - you hardly twittered!,Non-Bullying
why you hate dhoni?,Non-Bullying
Listen Guiness. Get your paddy-ass outta here,Non-Bullying
Yo my internet is working again! damn you never know what you had til its gone...,Non-Bullying
its been too damn long! Really since the AHH Breeding Ground...,Non-Bullying
Is that a monkey in your pants...or are you just fucking crazy?,Non-Bullying
Ugh  that frickin' sucks. :(,Non-Bullying
I nominate @memorieskillme in category #humor because this bitch makes me laugh!,Non-Bullying
send them instrumentals man! im performing a peas gotta have it track tonight too  fuck it,Non-Bullying
I loved the band name:"Gay Biker Nuns on Acid". Doesn't exist  but we had a kid in high school convinced it was a punk band.,Non-Bullying
Yeah...I know...its really gay.  I ended up staying up till 2:00 AM,Non-Bullying
do the 'fuck em girl' dance.,Non-Bullying
supposedly its what they call gay dudes in the south. Bear meat is supposed to taste sweet.,Non-Bullying
Damn I need to start watching Dexter  have only seen 2 episodes from season 1. I have a feeling it's my new favourite show.,Non-Bullying
Wow that sucks :( How long are you in a cast for?,Non-Bullying
damn you got those up fast! good deal. thanks for the props,Non-Bullying
If spelling things ala Francaise will piss them off  then yes  it should be - mabad.,Non-Bullying
Oh.  Damn  I was hoping for my share.,Non-Bullying
pssst  my massages include an intense ass massage 2 die 4. Don't forget a nice foot rub too. Usually will lead to the E zones,Non-Bullying
hey Belladonna  it's Mike aka FFF (Christy Canyon nickname 4 me-future florida fuck) A true pleasure 2 talk 2 u on air 2night.,Non-Bullying
hey there  it's Mike aka FFF (Christy Canyon nickname 4 me-future florida fuck) A true pleasure 2 talk 2 u on air 2night.,Non-Bullying
I've owned all Metal Gears(luv 'em) & own LittleBigPlanet (like it).But hate crossovers- esp. from incompatible game fictions.,Non-Bullying
Obviously helping disabled children is more worthwhile than what we do! (But to say we sell "gifts for people you hate"?),Non-Bullying
Didn't do it..Lucy and Ella(our Lab) would freak out. :) So tempting though...,Non-Bullying
omg facebook has claimed another victim! hope you're at least kicking ass!,Non-Bullying
No  I don't.  I hate downloading crap to my phone.  Feels like I'm bogging it down. I'm weird.,Non-Bullying
Yeah.  I hate vinyl.  We have tile but I have the same troubles unless I clean daily.  Gonna try my all terrain steam vac on it!,Non-Bullying
 What a router-nerd.  Building an end table.  Just rough work to practice.,Non-Bullying
For pussy? @flintacious because no one can keep a secret. We need to make a man pack....,Non-Bullying
I hate to say it  but I get  like  4 spams a month. Maybe. Not sure how I'm able to do it. And I've had that email since '05.,Non-Bullying
